mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
13.807785669962565,1.6280867961264984,0.011147340138753256,0.00015323834724917284,0.1,saga,"{'C': 0.1, 'solver': 'saga'}",0.4002413515687852,0.42115848753016893,0.40643863179074446,0.4092794902965662,0.008772475971063428,3
99.212588707606,5.836587760446696,0.013538122177124023,0.0032204636307730855,1.0,saga,"{'C': 1.0, 'solver': 'saga'}",0.6460176991150443,0.6568785197103781,0.6655935613682092,0.6561632600645438,0.008007800072822402,2
411.17306542396545,55.87873110222391,0.017542282740275066,0.01152919799144049,10.0,saga,"{'C': 10.0, 'solver': 'saga'}",0.6810136765888978,0.6902654867256637,0.7002012072434608,0.690493456852674,0.007834935053508987,1
