mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.731500466664633,1.8168786730365176,0.01200103759765625,0.0016896595796735982,0.1,saga,"{'C': 0.1, 'solver': 'saga'}",0.4002413515687852,0.42115848753016893,0.40643863179074446,0.4092794902965662,0.008772475971063428,3
95.63669157028198,7.5994450453552185,0.010274728139241537,0.0005673193455039439,1.0,saga,"{'C': 1.0, 'solver': 'saga'}",0.6472244569589702,0.6568785197103781,0.6659959758551308,0.6566996508414931,0.007664484151870913,2
410.91000564893085,55.433648863000705,0.009273926417032877,0.0016421675594328786,10.0,saga,"{'C': 10.0, 'solver': 'saga'}",0.6842316975060337,0.6914722445695897,0.6993963782696178,0.691700106781747,0.006193051297282071,1
